user_id,gender,age,occupation,watched_count,a_optimal_k,b_optimal_k,c_optimal_k,avg_count_all,avg_count_genre_only,avg_count_no_genre
496,M,18,4,82,3,7,3,27.33,11.71,27.33
497,F,25,17,21,7,7,7,3.0,3.0,3.0
498,M,35,17,107,8,5,8,13.38,21.4,13.38
499,F,25,1,130,7,9,7,18.57,14.44,18.57
500,F,18,2,61,6,9,6,10.17,6.78,10.17
501,M,25,2,42,9,5,9,4.67,8.4,4.67
502,M,35,6,13,9,3,9,1.44,4.33,1.44
503,M,35,11,17,7,2,7,2.43,8.5,2.43
504,M,25,2,64,3,7,3,21.33,9.14,21.33
505,M,35,17,79,6,6,6,13.17,13.17,13.17
506,M,25,16,58,4,5,4,14.5,11.6,14.5
507,F,25,0,21,6,3,6,3.5,7.0,3.5
508,M,25,12,104,7,4,7,14.86,26.0,14.86
509,M,25,2,475,9,4,6,52.78,118.75,79.17
510,M,18,12,68,3,6,3,22.67,11.33,22.67
511,F,45,4,16,4,2,4,4.0,8.0,4.0
512,M,35,0,24,7,6,7,3.43,4.0,3.43
513,M,25,0,106,7,3,7,15.14,35.33,15.14
514,M,25,2,49,8,7,8,6.12,7.0,6.12
515,M,25,1,92,9,7,9,10.22,13.14,10.22
516,F,56,14,189,7,6,4,27.0,31.5,47.25
517,F,25,14,118,4,4,4,29.5,29.5,29.5
518,F,35,12,156,5,2,5,31.2,78.0,31.2
519,F,35,14,36,3,3,3,12.0,12.0,12.0
520,F,35,20,200,9,3,7,22.22,66.67,28.57
521,M,56,7,27,7,6,7,3.86,4.5,3.86
522,M,25,12,42,4,8,4,10.5,5.25,10.5
523,M,50,7,64,8,6,8,8.0,10.67,8.0
524,M,18,0,657,8,9,8,82.12,73.0,82.12
525,M,35,6,25,4,3,4,6.25,8.33,6.25
526,M,45,17,27,7,6,7,3.86,4.5,3.86
527,F,25,2,18,6,5,6,3.0,3.6,3.0
528,F,18,17,427,3,5,3,142.33,85.4,142.33
529,M,35,12,70,8,2,8,8.75,35.0,8.75
530,M,25,2,70,7,3,7,10.0,23.33,10.0
531,F,18,14,572,8,2,8,71.5,286.0,71.5
532,M,25,7,28,9,8,9,3.11,3.5,3.11
533,M,25,12,392,9,2,8,43.56,196.0,49.0
534,M,25,15,68,7,8,7,9.71,8.5,9.71
535,M,35,6,14,6,3,6,2.33,4.67,2.33
536,M,25,20,130,4,7,4,32.5,18.57,32.5
537,M,45,14,67,7,9,7,9.57,7.44,9.57
538,M,56,16,30,3,6,3,10.0,5.0,10.0
539,M,25,2,91,7,6,7,13.0,15.17,13.0
540,M,18,1,29,3,7,3,9.67,4.14,9.67
541,F,18,4,117,8,5,8,14.62,23.4,14.62
542,M,18,4,27,6,3,6,4.5,9.0,4.5
543,M,25,5,453,9,5,9,50.33,90.6,50.33
544,M,35,12,49,7,5,7,7.0,9.8,7.0
545,M,35,17,26,7,3,7,3.71,8.67,3.71
546,F,25,0,139,3,2,3,46.33,69.5,46.33
547,M,35,12,51,8,5,8,6.38,10.2,6.38
548,F,35,16,82,5,7,5,16.4,11.71,16.4
549,M,25,6,769,8,5,8,96.12,153.8,96.12
550,M,45,8,633,8,4,8,79.12,158.25,79.12
551,M,35,20,147,8,7,8,18.38,21.0,18.38
552,M,50,18,62,7,9,7,8.86,6.89,8.86
553,M,25,2,39,7,6,7,5.57,6.5,5.57
554,M,25,12,31,7,9,7,4.43,3.44,4.43
555,M,18,4,26,8,6,8,3.25,4.33,3.25
556,F,25,9,158,4,6,4,39.5,26.33,39.5
557,M,56,1,45,7,5,7,6.43,9.0,6.43
558,M,35,20,181,6,7,6,30.17,25.86,30.17
559,F,25,7,12,7,2,7,1.71,6.0,1.71
560,M,45,15,81,6,2,6,13.5,40.5,13.5
561,F,18,14,23,5,9,5,4.6,2.56,4.6
562,M,35,20,20,7,4,7,2.86,5.0,2.86
563,M,25,4,228,3,2,3,76.0,114.0,76.0
564,M,45,1,31,6,8,6,5.17,3.88,5.17
565,M,25,16,20,6,2,6,3.33,10.0,3.33
566,M,25,17,362,7,4,6,51.71,90.5,60.33
567,M,35,20,55,4,8,4,13.75,6.88,13.75
568,F,50,17,11,3,6,3,3.67,1.83,3.67
569,F,18,4,90,8,7,8,11.25,12.86,11.25
570,M,25,4,155,6,5,6,25.83,31.0,25.83
571,M,50,5,94,4,3,4,23.5,31.33,23.5
572,M,18,4,15,4,3,4,3.75,5.0,3.75
573,F,35,2,20,7,7,7,2.86,2.86,2.86
574,M,25,19,15,3,6,3,5.0,2.5,5.0
575,M,25,12,119,9,2,9,13.22,59.5,13.22
576,F,45,15,46,4,2,7,11.5,23.0,6.57
577,M,35,0,99,7,9,7,14.14,11.0,14.14
578,M,18,17,20,9,9,9,2.22,2.22,2.22
579,M,25,5,50,7,8,7,7.14,6.25,7.14
580,M,1,10,30,7,2,7,4.29,15.0,4.29
581,M,50,14,39,4,4,4,9.75,9.75,9.75
582,M,18,4,59,4,8,4,14.75,7.38,14.75
583,F,25,0,120,6,4,6,20.0,30.0,20.0
584,F,25,0,24,6,6,6,4.0,4.0,4.0
585,M,18,1,88,8,7,8,11.0,12.57,11.0
586,M,35,14,23,3,7,3,7.67,3.29,7.67
587,M,25,20,259,4,6,4,64.75,43.17,64.75
588,F,25,11,281,9,3,5,31.22,93.67,56.2
589,M,18,2,22,5,7,5,4.4,3.14,4.4
590,F,35,6,96,3,2,3,32.0,48.0,32.0
591,M,25,0,161,7,5,7,23.0,32.2,23.0
592,M,18,0,16,4,7,4,4.0,2.29,4.0
593,F,50,1,64,8,4,8,8.0,16.0,8.0
594,F,56,13,110,6,5,6,18.33,22.0,18.33
595,M,25,7,62,5,7,5,12.4,8.86,12.4
596,F,25,1,29,7,5,7,4.14,5.8,4.14
597,M,35,12,42,6,8,6,7.0,5.25,7.0
598,M,35,7,25,5,3,5,5.0,8.33,5.0
599,M,50,6,18,3,6,3,6.0,3.0,6.0
600,M,35,17,18,5,3,5,3.6,6.0,3.6
601,F,18,20,262,7,2,9,37.43,131.0,29.11
602,F,56,6,106,8,2,8,13.25,53.0,13.25
603,F,25,6,40,5,6,5,8.0,6.67,8.0
604,M,45,17,199,9,6,9,22.11,33.17,22.11
605,F,18,4,75,9,7,9,8.33,10.71,8.33
606,F,1,10,18,2,4,2,9.0,4.5,9.0
607,M,25,0,16,5,7,5,3.2,2.29,3.2
608,M,18,4,121,8,4,8,15.12,30.25,15.12
609,M,25,7,35,7,6,7,5.0,5.83,5.0
610,M,25,4,92,5,5,5,18.4,18.4,18.4
611,M,35,0,91,8,4,8,11.38,22.75,11.38
612,M,50,7,40,2,3,2,20.0,13.33,20.0
613,M,35,20,76,7,7,7,10.86,10.86,10.86
614,M,35,1,33,7,6,7,4.71,5.5,4.71
615,M,50,17,68,3,4,3,22.67,17.0,22.67
616,M,25,7,31,3,5,3,10.33,6.2,10.33
617,F,25,7,25,7,8,7,3.57,3.12,3.57
618,M,25,0,30,7,4,7,4.29,7.5,4.29
619,F,18,1,16,5,4,5,3.2,4.0,3.2
620,M,18,0,122,4,6,4,30.5,20.33,30.5
621,M,18,4,151,4,6,4,37.75,25.17,37.75
622,M,25,0,34,7,6,7,4.86,5.67,4.86
623,M,25,17,118,7,7,7,16.86,16.86,16.86
624,M,25,1,240,4,7,9,60.0,34.29,26.67
625,F,35,12,29,9,4,9,3.22,7.25,3.22
626,M,18,4,51,7,6,7,7.29,8.5,7.29
627,M,50,2,22,8,2,8,2.75,11.0,2.75
628,F,35,0,39,7,5,7,5.57,7.8,5.57
629,F,1,10,139,7,6,7,19.86,23.17,19.86
630,F,35,14,77,7,3,7,11.0,25.67,11.0
631,M,35,17,202,7,8,7,28.86,25.25,28.86
632,M,45,17,28,5,2,5,5.6,14.0,5.6
633,M,25,17,31,9,7,9,3.44,4.43,3.44
634,F,1,10,45,3,4,3,15.0,11.25,15.0
635,M,56,17,108,7,2,7,15.43,54.0,15.43
636,M,18,20,62,3,6,3,20.67,10.33,20.67
637,M,35,12,244,7,6,7,34.86,40.67,34.86
638,M,25,6,83,9,7,9,9.22,11.86,9.22
639,M,45,17,263,8,2,8,32.88,131.5,32.88
640,M,18,4,16,4,8,4,4.0,2.0,4.0
641,F,35,0,74,7,4,7,10.57,18.5,10.57
642,F,35,1,22,3,7,3,7.33,3.14,7.33
643,M,25,2,49,3,8,3,16.33,6.12,16.33
644,M,25,20,69,8,7,8,8.62,9.86,8.62
645,M,35,20,30,4,7,4,7.5,4.29,7.5
646,M,35,7,169,5,5,5,33.8,33.8,33.8
647,M,35,12,169,3,7,3,56.33,24.14,56.33
648,F,25,12,124,5,2,5,24.8,62.0,24.8
649,M,25,4,55,6,6,6,9.17,9.17,9.17
650,M,25,17,22,7,5,7,3.14,4.4,3.14
651,M,35,7,325,8,6,8,40.62,54.17,40.62
652,M,18,20,86,8,2,8,10.75,43.0,10.75
653,M,56,13,11,4,5,4,2.75,2.2,2.75
654,M,50,7,121,8,5,8,15.12,24.2,15.12
655,F,25,2,249,3,2,3,83.0,124.5,83.0
656,F,45,16,122,4,3,4,30.5,40.67,30.5
657,F,50,13,39,3,2,3,13.0,19.5,13.0
658,F,25,0,64,2,6,2,32.0,10.67,32.0
659,F,25,0,66,5,4,5,13.2,16.5,13.2
660,M,45,16,461,9,6,9,51.22,76.83,51.22
661,M,45,1,45,4,4,4,11.25,11.25,11.25
662,M,18,4,78,6,6,6,13.0,13.0,13.0
663,F,25,7,78,2,3,2,39.0,26.0,39.0
664,M,35,18,101,5,6,5,20.2,16.83,20.2
665,M,18,2,14,7,3,7,2.0,4.67,2.0
666,F,18,0,55,8,6,8,6.88,9.17,6.88
667,M,25,18,108,7,8,7,15.43,13.5,15.43
668,F,25,3,21,4,6,4,5.25,3.5,5.25
669,M,25,17,287,9,4,9,31.89,71.75,31.89
670,M,25,12,55,2,6,2,27.5,9.17,27.5
671,M,18,4,79,8,6,8,9.88,13.17,9.88
672,M,35,7,30,8,7,4,3.75,4.29,7.5
673,M,25,20,235,4,7,4,58.75,33.57,58.75
674,M,25,17,55,6,3,7,9.17,18.33,7.86
675,M,25,20,33,5,7,5,6.6,4.71,6.6
676,M,18,16,281,8,7,8,35.12,40.14,35.12
677,M,50,2,119,9,5,9,13.22,23.8,13.22
678,M,25,0,661,8,3,8,82.62,220.33,82.62
679,M,35,16,53,7,8,7,7.57,6.62,7.57
680,M,25,12,25,3,4,3,8.33,6.25,8.33
681,M,35,7,24,4,6,4,6.0,4.0,6.0
682,M,25,4,49,7,2,7,7.0,24.5,7.0
683,M,25,4,18,7,9,7,2.57,2.0,2.57
684,M,25,4,31,6,2,6,5.17,15.5,5.17
685,M,25,4,100,9,2,9,11.11,50.0,11.11
686,M,18,4,16,7,6,7,2.29,2.67,2.29
687,F,25,7,223,2,5,7,111.5,44.6,31.86
688,M,56,13,26,3,3,3,8.67,8.67,8.67
689,F,50,0,88,7,3,7,12.57,29.33,12.57
690,M,25,12,115,4,3,4,28.75,38.33,28.75
691,M,35,11,62,9,6,9,6.89,10.33,6.89
692,F,25,0,416,5,2,7,83.2,208.0,59.43
693,M,35,12,47,4,2,4,11.75,23.5,11.75
694,M,18,4,34,7,8,7,4.86,4.25,4.86
695,F,18,1,141,7,5,7,20.14,28.2,20.14
696,M,25,12,260,7,6,9,37.14,43.33,28.89
697,F,50,6,78,7,7,7,11.14,11.14,11.14
698,M,18,4,176,4,7,4,44.0,25.14,44.0
699,M,18,0,452,5,8,9,90.4,56.5,50.22
700,M,50,17,21,7,7,7,3.0,3.0,3.0
701,F,18,4,52,8,6,8,6.5,8.67,6.5
702,M,35,7,311,2,7,2,155.5,44.43,155.5
703,F,56,1,13,2,3,2,6.5,4.33,6.5
704,F,35,8,52,7,2,7,7.43,26.0,7.43
705,M,25,4,86,4,7,9,21.5,12.29,9.56
706,M,35,20,76,4,7,4,19.0,10.86,19.0
707,M,35,7,34,7,2,7,4.86,17.0,4.86
708,M,25,0,14,6,3,6,2.33,4.67,2.33
709,M,18,0,45,8,3,6,5.62,15.0,7.5
710,M,25,20,603,7,8,7,86.14,75.38,86.14
711,M,25,18,86,2,8,2,43.0,10.75,43.0
712,M,25,0,196,4,5,4,49.0,39.2,49.0
713,M,35,7,165,8,7,8,20.62,23.57,20.62
714,M,18,4,278,8,9,8,34.75,30.89,34.75
715,M,18,0,62,7,6,7,8.86,10.33,8.86
716,M,18,4,261,4,7,4,65.25,37.29,65.25
717,M,25,11,30,4,9,4,7.5,3.33,7.5
718,M,18,2,118,7,5,7,16.86,23.6,16.86
719,M,1,0,19,4,7,4,4.75,2.71,4.75
720,M,18,0,155,3,8,3,51.67,19.38,51.67
721,F,35,9,455,7,4,7,65.0,113.75,65.0
722,M,25,12,32,3,8,3,10.67,4.0,10.67
723,M,25,12,17,3,7,3,5.67,2.43,5.67
724,M,50,13,94,7,4,7,13.43,23.5,13.43
725,M,56,11,42,7,5,7,6.0,8.4,6.0
726,F,25,9,54,7,5,7,7.71,10.8,7.71
727,M,35,11,164,7,8,7,23.43,20.5,23.43
728,M,25,6,118,6,5,6,19.67,23.6,19.67
729,M,35,12,100,5,3,3,20.0,33.33,33.33
730,M,25,0,35,4,6,4,8.75,5.83,8.75
731,M,45,3,412,5,8,5,82.4,51.5,82.4
732,M,25,7,120,5,7,5,24.0,17.14,24.0
733,M,35,16,87,7,8,7,12.43,10.88,12.43
734,M,25,7,26,2,5,2,13.0,5.2,13.0
735,M,25,14,275,9,5,9,30.56,55.0,30.56
736,M,18,12,81,4,3,4,20.25,27.0,20.25
737,M,1,19,146,5,2,8,29.2,73.0,18.25
738,M,18,17,24,8,6,8,3.0,4.0,3.0
739,M,35,12,89,7,8,7,12.71,11.12,12.71
740,M,25,14,29,8,3,8,3.62,9.67,3.62
741,M,25,5,52,6,6,6,8.67,8.67,8.67
742,M,18,0,32,7,5,7,4.57,6.4,4.57
743,F,1,2,94,7,6,7,13.43,15.67,13.43
744,M,25,17,213,3,7,3,71.0,30.43,71.0
745,M,1,10,13,4,6,4,3.25,2.17,3.25
746,F,18,19,283,6,9,6,47.17,31.44,47.17
747,M,18,4,22,3,9,3,7.33,2.44,7.33
748,M,25,0,45,6,2,6,7.5,22.5,7.5
749,M,35,18,306,6,4,6,51.0,76.5,51.0
750,F,35,9,33,7,3,7,4.71,11.0,4.71
751,F,25,17,20,5,8,5,4.0,2.5,4.0
752,F,25,3,643,7,8,7,91.86,80.38,91.86
753,M,1,10,156,7,3,7,22.29,52.0,22.29
754,M,35,7,92,9,2,9,10.22,46.0,10.22
755,F,35,0,85,3,5,3,28.33,17.0,28.33
756,M,35,0,22,4,7,4,5.5,3.14,5.5
757,M,25,12,314,8,2,8,39.25,157.0,39.25
758,M,35,7,21,6,9,6,3.5,2.33,3.5
759,F,56,3,68,8,6,8,8.5,11.33,8.5
760,M,56,15,38,5,6,5,7.6,6.33,7.6
761,M,18,7,14,2,8,2,7.0,1.75,7.0
762,M,1,10,41,6,2,6,6.83,20.5,6.83
763,M,18,10,20,2,4,2,10.0,5.0,10.0
764,M,18,20,83,5,6,5,16.6,13.83,16.6
765,M,25,17,290,9,6,9,32.22,48.33,32.22
766,F,25,7,35,7,4,7,5.0,8.75,5.0
767,M,25,12,112,5,2,5,22.4,56.0,22.4
768,M,25,12,34,2,7,2,17.0,4.86,17.0
769,M,45,17,46,7,5,7,6.57,9.2,6.57
770,M,18,4,534,6,8,4,89.0,66.75,133.5
771,F,50,1,14,8,3,8,1.75,4.67,1.75
772,M,18,12,74,5,2,5,14.8,37.0,14.8
773,M,25,6,30,7,5,7,4.29,6.0,4.29
774,M,18,4,150,6,8,6,25.0,18.75,25.0
775,M,1,17,15,2,6,2,7.5,2.5,7.5
776,F,25,3,69,2,3,2,34.5,23.0,34.5
777,M,18,19,337,8,8,8,42.12,42.12,42.12
778,M,18,17,119,3,9,3,39.67,13.22,39.67
779,M,25,0,31,5,7,5,6.2,4.43,6.2
780,M,25,17,341,9,3,6,37.89,113.67,56.83
781,M,18,4,175,5,4,5,35.0,43.75,35.0
782,M,56,1,15,5,6,5,3.0,2.5,3.0
783,M,25,4,73,6,5,6,12.17,14.6,12.17
784,M,18,0,17,6,8,7,2.83,2.12,2.43
785,M,18,19,66,8,8,8,8.25,8.25,8.25
786,M,25,0,48,3,9,3,16.0,5.33,16.0
787,M,18,4,79,3,2,3,26.33,39.5,26.33
788,M,25,0,135,6,2,4,22.5,67.5,33.75
789,M,18,1,79,6,3,6,13.17,26.33,13.17
790,M,25,17,15,2,5,2,7.5,3.0,7.5
791,M,35,7,232,6,7,6,38.67,33.14,38.67
792,M,25,17,57,5,2,5,11.4,28.5,11.4
793,F,35,14,97,6,6,6,16.17,16.17,16.17
794,M,50,20,32,3,6,3,10.67,5.33,10.67
795,F,35,14,98,3,6,3,32.67,16.33,32.67
796,M,50,6,288,2,5,5,144.0,57.6,57.6
797,F,50,7,52,7,2,7,7.43,26.0,7.43
798,F,25,20,219,8,9,8,27.38,24.33,27.38
799,F,25,5,22,2,6,2,11.0,3.67,11.0
800,F,35,12,162,7,8,7,23.14,20.25,23.14
801,F,25,20,179,2,5,2,89.5,35.8,89.5
802,M,25,16,349,9,2,7,38.78,174.5,49.86
803,M,18,4,38,5,8,5,7.6,4.75,7.6
804,M,25,20,30,7,6,7,4.29,5.0,4.29
805,M,35,12,54,3,5,3,18.0,10.8,18.0
806,M,35,0,33,2,7,2,16.5,4.71,16.5
807,M,18,4,23,8,3,9,2.88,7.67,2.56
808,M,25,7,169,5,3,5,33.8,56.33,33.8
809,M,25,17,64,2,4,2,32.0,16.0,32.0
810,M,25,12,87,9,2,9,9.67,43.5,9.67
811,M,50,0,44,3,6,3,14.67,7.33,14.67
812,M,25,6,60,8,4,8,7.5,15.0,7.5
813,M,18,4,41,5,8,5,8.2,5.12,8.2
814,F,18,4,24,3,7,3,8.0,3.43,8.0
815,M,25,4,24,3,6,3,8.0,4.0,8.0
816,M,45,0,136,7,6,7,19.43,22.67,19.43
817,M,18,4,278,5,6,8,55.6,46.33,34.75
818,M,18,4,113,3,2,3,37.67,56.5,37.67
819,M,35,7,49,6,5,6,8.17,9.8,8.17
820,M,35,7,75,7,5,7,10.71,15.0,10.71
821,M,18,2,15,7,6,7,2.14,2.5,2.14
822,F,25,1,189,6,2,5,31.5,94.5,37.8
823,M,25,0,85,3,4,3,28.33,21.25,28.33
824,M,35,12,189,9,3,9,21.0,63.0,21.0
825,M,56,1,25,6,4,6,4.17,6.25,4.17
826,F,35,1,25,3,7,3,8.33,3.57,8.33
827,M,45,2,8,5,7,5,1.6,1.14,1.6
828,M,18,4,80,7,4,7,11.43,20.0,11.43
829,M,1,19,88,4,2,4,22.0,44.0,22.0
830,M,35,7,113,6,5,6,18.83,22.6,18.83
831,F,45,0,37,4,8,4,9.25,4.62,9.25
832,M,18,2,125,4,4,4,31.25,31.25,31.25
833,M,35,7,14,8,9,8,1.75,1.56,1.75
834,F,35,12,35,3,7,3,11.67,5.0,11.67
835,M,56,0,19,5,6,5,3.8,3.17,3.8
836,M,25,11,47,4,2,8,11.75,23.5,5.88
837,M,56,7,47,2,7,2,23.5,6.71,23.5
838,M,50,17,123,4,5,4,30.75,24.6,30.75
839,M,25,0,502,8,2,8,62.75,251.0,62.75
840,F,25,3,154,8,8,8,19.25,19.25,19.25
841,F,50,14,16,4,4,4,4.0,4.0,4.0
842,F,18,0,24,5,9,5,4.8,2.67,4.8
843,M,25,7,91,8,8,8,11.38,11.38,11.38
844,M,25,0,48,7,5,7,6.86,9.6,6.86
845,F,18,0,37,7,5,7,5.29,7.4,5.29
846,M,25,5,161,5,3,5,32.2,53.67,32.2
847,F,25,7,40,7,7,7,5.71,5.71,5.71
848,M,25,15,38,7,8,7,5.43,4.75,5.43
849,M,25,3,84,5,6,5,16.8,14.0,16.8
850,M,35,0,322,7,3,7,46.0,107.33,46.0
851,M,18,4,58,7,3,7,8.29,19.33,8.29
852,M,25,5,26,3,4,3,8.67,6.5,8.67
853,M,25,17,69,3,3,3,23.0,23.0,23.0
854,F,25,16,334,2,4,2,167.0,83.5,167.0
855,F,18,2,411,8,6,8,51.38,68.5,51.38
856,F,45,6,33,7,4,7,4.71,8.25,4.71
857,M,35,17,44,9,3,9,4.89,14.67,4.89
858,M,35,14,124,8,8,8,15.5,15.5,15.5
859,M,25,12,103,2,7,2,51.5,14.71,51.5
860,M,18,0,22,2,7,2,11.0,3.14,11.0
861,M,25,7,64,8,3,8,8.0,21.33,8.0
862,M,35,7,74,7,5,7,10.57,14.8,10.57
863,M,25,7,34,8,9,8,4.25,3.78,4.25
864,F,25,0,82,7,6,7,11.71,13.67,11.71
865,M,35,1,28,8,8,8,3.5,3.5,3.5
866,M,1,10,27,9,2,9,3.0,13.5,3.0
867,M,45,12,32,7,2,7,4.57,16.0,4.57
868,M,50,17,46,3,5,3,15.33,9.2,15.33
869,M,18,20,569,7,6,4,81.29,94.83,142.25
870,F,25,1,26,6,2,6,4.33,13.0,4.33
871,M,1,10,27,4,6,4,6.75,4.5,6.75
872,M,50,1,64,7,8,7,9.14,8.0,9.14
873,M,56,6,97,7,2,7,13.86,48.5,13.86
874,M,45,15,11,9,2,9,1.22,5.5,1.22
875,M,1,10,54,6,6,7,9.0,9.0,7.71
876,M,25,4,68,7,3,7,9.71,22.67,9.71
877,M,25,0,439,7,5,4,62.71,87.8,109.75
878,M,18,2,39,8,6,2,4.88,6.5,19.5
879,M,45,16,26,3,8,3,8.67,3.25,8.67
880,M,35,17,82,8,2,8,10.25,41.0,10.25
881,M,18,14,625,7,8,7,89.29,78.12,89.29
882,M,18,2,61,5,5,5,12.2,12.2,12.2
883,F,35,14,30,8,5,8,3.75,6.0,3.75
884,M,1,10,61,4,4,4,15.25,15.25,15.25
885,M,35,0,52,8,3,8,6.5,17.33,6.5
886,F,56,0,22,2,3,2,11.0,7.33,11.0
887,F,56,16,60,6,6,6,10.0,10.0,10.0
888,F,1,10,54,7,3,7,7.71,18.0,7.71
889,M,45,20,940,8,4,8,117.5,235.0,117.5
890,M,18,4,147,6,3,6,24.5,49.0,24.5
891,M,25,1,151,3,3,3,50.33,50.33,50.33
892,M,35,0,24,6,3,6,4.0,8.0,4.0
893,F,50,6,77,4,3,4,19.25,25.67,19.25
894,M,18,4,49,7,3,7,7.0,16.33,7.0
895,M,50,1,42,9,2,9,4.67,21.0,4.67
896,M,18,15,44,5,3,5,8.8,14.67,8.8
897,M,25,6,135,5,6,5,27.0,22.5,27.0
898,M,25,7,16,6,3,6,2.67,5.33,2.67
899,F,25,1,222,7,8,7,31.71,27.75,31.71
900,F,56,13,14,5,8,5,2.8,1.75,2.8
901,F,56,0,27,2,6,2,13.5,4.5,13.5
902,M,56,0,17,2,2,2,8.5,8.5,8.5
903,M,56,13,45,6,9,6,7.5,5.0,7.5
904,M,35,20,165,5,8,5,33.0,20.62,33.0
905,F,45,12,77,3,7,3,25.67,11.0,25.67
906,M,1,10,15,6,5,2,2.5,3.0,7.5
907,F,45,6,9,3,5,3,3.0,1.8,3.0
908,F,50,1,26,6,4,6,4.33,6.5,4.33
909,M,45,7,48,7,9,7,6.86,5.33,6.86
910,F,50,0,84,7,3,7,12.0,28.0,12.0
911,M,50,0,348,5,2,5,69.6,174.0,69.6
912,F,35,2,29,8,9,8,3.62,3.22,3.62
913,M,25,0,33,5,5,5,6.6,6.6,6.6
914,F,35,9,39,2,2,2,19.5,19.5,19.5
915,M,25,7,63,7,2,7,9.0,31.5,9.0
916,F,25,1,38,5,7,5,7.6,5.43,7.6
917,M,50,6,19,3,4,3,6.33,4.75,6.33
918,F,45,1,95,9,7,9,10.56,13.57,10.56
919,F,35,1,211,8,4,8,26.38,52.75,26.38
920,M,18,4,51,5,6,5,10.2,8.5,10.2
921,M,25,17,117,6,8,6,19.5,14.62,19.5
922,M,56,16,222,4,5,4,55.5,44.4,55.5
923,M,25,7,37,5,8,5,7.4,4.62,7.4
924,M,50,17,129,9,4,9,14.33,32.25,14.33
925,F,35,3,51,7,3,7,7.29,17.0,7.29
926,M,1,10,66,2,9,2,33.0,7.33,33.0
927,F,25,20,128,8,3,8,16.0,42.67,16.0
928,F,56,16,132,8,7,8,16.5,18.86,16.5
929,M,25,15,241,3,6,3,80.33,40.17,80.33
930,M,25,5,66,7,3,7,9.43,22.0,9.43
931,F,56,1,107,3,7,3,35.67,15.29,35.67
932,F,35,6,13,7,3,7,1.86,4.33,1.86
933,M,45,1,37,6,3,6,6.17,12.33,6.17
934,F,35,7,332,3,6,3,110.67,55.33,110.67
935,M,35,14,246,7,4,7,35.14,61.5,35.14
936,M,18,4,68,8,3,8,8.5,22.67,8.5
937,M,25,15,238,7,6,3,34.0,39.67,79.33
938,F,25,1,19,7,3,7,2.71,6.33,2.71
939,F,25,20,106,7,2,7,15.14,53.0,15.14
940,M,1,10,94,5,7,5,18.8,13.43,18.8
941,M,18,20,17,4,4,4,4.25,4.25,4.25
942,F,50,6,17,5,3,5,3.4,5.67,3.4
943,F,45,12,52,8,6,8,6.5,8.67,6.5
944,M,35,0,31,7,7,7,4.43,4.43,4.43
945,M,45,7,106,5,3,5,21.2,35.33,21.2
946,M,35,7,20,8,7,8,2.5,2.86,2.5
947,M,18,0,16,3,5,3,5.33,3.2,5.33
948,M,56,12,335,4,2,4,83.75,167.5,83.75
949,M,50,17,243,7,8,7,34.71,30.38,34.71
950,M,35,7,40,4,3,4,10.0,13.33,10.0
951,M,45,2,10,2,4,2,5.0,2.5,5.0
952,M,56,16,97,7,5,7,13.86,19.4,13.86
953,M,50,20,112,4,8,4,28.0,14.0,28.0
954,F,25,0,79,9,2,9,8.78,39.5,8.78
955,F,50,7,223,6,6,6,37.17,37.17,37.17
956,M,35,1,75,6,4,6,12.5,18.75,12.5
957,M,35,1,196,6,9,6,32.67,21.78,32.67
958,M,35,2,97,7,8,7,13.86,12.12,13.86
959,M,50,11,66,5,6,5,13.2,11.0,13.2
960,M,1,10,86,7,7,7,12.29,12.29,12.29
961,M,18,10,36,4,4,4,9.0,9.0,9.0
962,F,25,1,29,7,3,7,4.14,9.67,4.14
963,M,25,0,281,4,2,4,70.25,140.5,70.25
964,M,25,7,51,8,3,8,6.38,17.0,6.38
965,M,56,7,50,2,4,2,25.0,12.5,25.0
966,M,56,2,79,3,3,3,26.33,26.33,26.33
967,F,18,0,58,7,6,7,8.29,9.67,8.29
968,M,50,12,50,6,5,6,8.33,10.0,8.33
969,F,25,11,16,9,5,9,1.78,3.2,1.78
970,M,25,0,386,8,8,8,48.25,48.25,48.25
971,M,25,12,153,7,3,7,21.86,51.0,21.86
972,M,45,1,26,4,6,4,6.5,4.33,6.5
973,F,25,1,128,7,5,7,18.29,25.6,18.29
974,M,35,19,38,7,4,7,5.43,9.5,5.43
975,M,35,0,275,5,9,5,55.0,30.56,55.0
976,M,35,14,36,7,7,8,5.14,5.14,4.5
977,M,25,2,155,6,6,6,25.83,25.83,25.83
978,M,18,0,34,3,5,3,11.33,6.8,11.33
979,M,1,10,49,9,9,9,5.44,5.44,5.44
980,M,25,6,85,7,2,7,12.14,42.5,12.14
981,M,25,20,140,7,5,7,20.0,28.0,20.0
982,F,25,9,39,4,7,4,9.75,5.57,9.75
983,F,25,16,57,7,5,7,8.14,11.4,8.14
984,M,50,16,427,8,9,8,53.38,47.44,53.38
985,M,25,4,99,6,5,6,16.5,19.8,16.5
986,F,56,0,14,9,9,9,1.56,1.56,1.56
987,F,35,17,114,7,7,7,16.29,16.29,16.29
988,M,50,11,50,6,7,6,8.33,7.14,8.33
989,M,50,0,25,7,5,7,3.57,5.0,3.57
990,M,18,6,70,9,8,9,7.78,8.75,7.78
991,F,25,9,42,2,3,2,21.0,14.0,21.0
992,F,35,3,20,3,3,3,6.67,6.67,6.67
