MovieID,OriginalTitle,CleanTitle,IMDb_ID
482,Killing Zoe (1994),Killing Zoe,tt0110265
483,King of the Hill (1993),King of the Hill,tt0118375
484,Lassie (1994),Lassie,tt0046617
485,Last Action Hero (1993),Last Action Hero,tt0107362
486,Life with Mikey (1993),Life with Mikey,tt0107413
487,Lightning Jack (1994),Lightning Jack,tt0110353
488,M. Butterfly (1993),M. Butterfly,tt0107468
489,Made in America (1993),Made in America,tt0107478
490,Malice (1993),Malice,tt0107497
491,"Man Without a Face, The (1993)","Man Without a Face, The",tt0107501
492,Manhattan Murder Mystery (1993),Manhattan Murder Mystery,tt0107507
493,Menace II Society (1993),Menace II Society,tt0107554
494,Executive Decision (1996),Executive Decision,tt0116253
495,In the Realm of the Senses (Ai no corrida) (1976),In the Realm of the Senses (Ai no corrida),tt0074102
496,What Happened Was... (1994),What Happened Was...,tt0111689
497,Much Ado About Nothing (1993),Much Ado About Nothing,tt0107616
498,Mr. Jones (1993),Mr. Jones,tt6828390
499,Mr. Wonderful (1993),Mr. Wonderful,tt0107613
500,Mrs. Doubtfire (1993),Mrs. Doubtfire,tt0107614
501,Naked (1993),Naked,tt0107653
502,"Next Karate Kid, The (1994)","Next Karate Kid, The",tt0110657
503,"New Age, The (1994)","New Age, The",tt2850386
504,No Escape (1994),No Escape,tt1781922
505,North (1994),North,tt21942560
506,Orlando (1993),Orlando,tt0107756
507,"Perfect World, A (1993)","Perfect World, A",tt0107808
508,Philadelphia (1993),Philadelphia,tt0107818
509,"Piano, The (1993)","Piano, The",tt0254686
510,Poetic Justice (1993),Poetic Justice,tt0107840
511,"Program, The (1993)","Program, The",tt33549764
512,Robert A. Heinlein's The Puppet Masters (1994),Robert A. Heinlein's The Puppet Masters,tt0111003
513,Radioland Murders (1994),Radioland Murders,tt0110939
514,"Ref, The (1994)","Ref, The",tt0110955
515,"Remains of the Day, The (1993)","Remains of the Day, The",tt4103972
516,Renaissance Man (1994),Renaissance Man,tt0110971
517,Rising Sun (1993),Rising Sun,tt0107969
518,"Road to Wellville, The (1994)","Road to Wellville, The",tt0111001
519,Robocop 3 (1993),Robocop 3,tt0107978
520,Robin Hood: Men in Tights (1993),Robin Hood: Men in Tights,tt0107977
521,Romeo Is Bleeding (1993),Romeo Is Bleeding,tt0107983
523,Ruby in Paradise (1993),Ruby in Paradise,tt0108000
524,Rudy (1993),Rudy,tt0108002
525,"Saint of Fort Washington, The (1993)","Saint of Fort Washington, The",tt0108026
526,"Savage Nights (Nuits fauves, Les) (1992)","Savage Nights (Nuits fauves, Les)",tt0105032
528,"Scout, The (1994)","Scout, The",tt0111094
529,Searching for Bobby Fischer (1993),Searching for Bobby Fischer,tt0108065
530,Second Best (1994),Second Best,tt0111102
531,"Secret Garden, The (1993)","Secret Garden, The",tt0108071
532,Serial Mom (1994),Serial Mom,tt0111127
533,"Shadow, The (1994)","Shadow, The",tt28349451
534,Shadowlands (1993),Shadowlands,tt0108101
535,Short Cuts (1993),Short Cuts,tt0108122
536,"Simple Twist of Fate, A (1994)","Simple Twist of Fate, A",tt0111194
537,Sirens (1994),Sirens,tt31429675
538,Six Degrees of Separation (1993),Six Degrees of Separation,tt0108149
539,Sleepless in Seattle (1993),Sleepless in Seattle,tt0108160
540,Sliver (1993),Sliver,tt0108162
541,Blade Runner (1982),Blade Runner,tt1856101
542,Son in Law (1993),Son in Law,tt0108186
543,So I Married an Axe Murderer (1993),So I Married an Axe Murderer,tt0108174
544,Striking Distance (1993),Striking Distance,tt0108238
545,Harlem (1993),Harlem,tt8080122
546,Super Mario Bros. (1993),Super Mario Bros.,tt6718170
547,Surviving the Game (1994),Surviving the Game,tt0111323
548,Terminal Velocity (1994),Terminal Velocity,tt0111400
549,Thirty-Two Short Films About Glenn Gould (1993),Thirty-Two Short Films About Glenn Gould,tt0108328
550,Threesome (1994),Threesome,tt21187592
552,"Three Musketeers, The (1993)","Three Musketeers, The",tt1509767
553,Tombstone (1993),Tombstone,tt0108358
554,Trial by Jury (1994),Trial by Jury,tt0111488
555,True Romance (1993),True Romance,tt0108399
556,"War Room, The (1993)","War Room, The",tt0108515
557,Mamma Roma (1962),Mamma Roma,tt0056215
558,"Pagemaster, The (1994)","Pagemaster, The",tt0110763
559,"Paris, France (1993)","Paris, France",tt0107779
560,"Beans of Egypt, Maine, The (1994)","Beans of Egypt, Maine, The",tt0109226
561,Killer (Bulletproof Heart) (1994),Killer (Bulletproof Heart),tt0112442
562,Welcome to the Dollhouse (1995),Welcome to the Dollhouse,tt31462932
563,Germinal (1993),Germinal,tt0107002
564,Chasers (1994),Chasers,tt0109403
565,Cronos (1992),Cronos,tt0104029
566,Naked in New York (1994),Naked in New York,tt0110623
567,Kika (1993),Kika,tt0107315
568,Bhaji on the Beach (1993),Bhaji on the Beach,tt0106408
569,Little Big League (1994),Little Big League,tt0110363
571,"Wedding Gift, The (1994)","Wedding Gift, The",tt10302982
572,Foreign Student (1994),Foreign Student,tt0109828
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)","Ciao, Professore! (Io speriamo che me la cavo )",tt0107225
574,Spanking the Monkey (1994),Spanking the Monkey,tt0111252
575,"Little Rascals, The (1994)","Little Rascals, The",tt0110366
576,Fausto (1993),Fausto,tt0299873
577,Andre (1994),Andre,tt0109120
578,"Hour of the Pig, The (1993)","Hour of the Pig, The",tt0107146
579,"Scorta, La (1993)","Scorta, La",tt0108059
580,Princess Caraboo (1994),Princess Caraboo,tt0110892
581,"Celluloid Closet, The (1995)","Celluloid Closet, The",tt0112651
582,Metisse (Café au Lait) (1993),Metisse (Café au Lait),tt4043558
583,Dear Diary (Caro Diario) (1994),Dear Diary (Caro Diario),tt14156920
585,"Brady Bunch Movie, The (1995)","Brady Bunch Movie, The",tt0112572
586,Home Alone (1990),Home Alone,tt0099785
587,Ghost (1990),Ghost,tt0099653
588,Aladdin (1992),Aladdin,tt6139732
589,Terminator 2: Judgment Day (1991),Terminator 2: Judgment Day,tt0103064
590,Dances with Wolves (1990),Dances with Wolves,tt0099348
591,Tough and Deadly (1995),Tough and Deadly,tt0114706
592,Batman (1989),Batman,tt0059968
593,"Silence of the Lambs, The (1991)","Silence of the Lambs, The",tt32637133
594,Snow White and the Seven Dwarfs (1937),Snow White and the Seven Dwarfs,tt0029583
595,Beauty and the Beast (1991),Beauty and the Beast,tt2771200
596,Pinocchio (1940),Pinocchio,tt1488589
597,Pretty Woman (1990),Pretty Woman,tt0100405
599,"Wild Bunch, The (1969)","Wild Bunch, The",tt0065214
600,Love and a .45 (1994),Love and a .45,tt0110395
601,"Wooden Man's Bride, The (Wu Kui) (1994)","Wooden Man's Bride, The (Wu Kui)",tt0111752
602,"Great Day in Harlem, A (1994)","Great Day in Harlem, A",tt0109934
603,"Bye Bye, Love (1995)","Bye Bye, Love",tt0112606
604,Criminals (1996),Criminals,tt0113666
605,One Fine Day (1996),One Fine Day,tt0117247
606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh,tt0112625
607,Century (1993),Century,tt32641461
608,Fargo (1996),Fargo,tt2802850
609,Homeward Bound II: Lost in San Francisco (1996),Homeward Bound II: Lost in San Francisco,tt0116552
610,Heavy Metal (1981),Heavy Metal,tt0082509
611,Hellraiser: Bloodline (1996),Hellraiser: Bloodline,tt0116514
613,Jane Eyre (1996),Jane Eyre,tt1229822
614,Loaded (1994),Loaded,tt0107659
615,Bread and Chocolate (Pane e cioccolata) (1973),Bread and Chocolate (Pane e cioccolata),tt0070506
616,"Aristocats, The (1970)","Aristocats, The",tt0065421
618,Two Much (1996),Two Much,tt0118001
619,Ed (1996),Ed,tt31176520
620,Scream of Stone (Schrei aus Stein) (1991),Scream of Stone (Schrei aus Stein),tt1781827
621,My Favorite Season (1993),My Favorite Season,tt0107471
623,"Modern Affair, A (1995)","Modern Affair, A",tt0113839
624,Condition Red (1995),Condition Red,tt0112712
625,Asfour Stah (1990),Asfour Stah,tt0090665
626,"Thin Line Between Love and Hate, A (1996)","Thin Line Between Love and Hate, A",tt0117891
627,"Last Supper, The (1995)","Last Supper, The",tt32461003
628,Primal Fear (1996),Primal Fear,tt0117381
629,Rude (1995),Rude,tt0195714
630,Carried Away (1996),Carried Away,tt0115837
631,All Dogs Go to Heaven 2 (1996),All Dogs Go to Heaven 2,tt0115509
632,Land and Freedom (Tierra y libertad) (1995),Land and Freedom (Tierra y libertad),tt28753006
633,Denise Calls Up (1995),Denise Calls Up,tt0112844
634,Theodore Rex (1995),Theodore Rex,tt0114658
635,"Family Thing, A (1996)","Family Thing, A",tt0116275
636,Frisk (1995),Frisk,tt0113122
637,Sgt. Bilko (1996),Sgt. Bilko,tt0117608
638,Jack and Sarah (1995),Jack and Sarah,tt0113448
639,Girl 6 (1996),Girl 6,tt0116414
640,Diabolique (1996),Diabolique,tt0046911
642,Roula (1995),Roula,tt0117517
643,Peanuts - Die Bank zahlt alles (1996),Peanuts - Die Bank zahlt alles,tt0117312
644,Happy Weekend (1996),Happy Weekend,tt0116485
645,Nelly & Monsieur Arnaud (1995),Nelly & Monsieur Arnaud,tt0113947
647,Courage Under Fire (1996),Courage Under Fire,tt0115956
648,Mission: Impossible (1996),Mission: Impossible,tt9603208
649,Cold Fever (Á köldum klaka) (1994),Cold Fever (Á köldum klaka),tt0109028
650,Moll Flanders (1996),Moll Flanders,tt0117071
651,"Superweib, Das (1996)","Superweib, Das",tt0117788
652,"301, 302 (1995)","301, 302",tt0112257
653,Dragonheart (1996),Dragonheart,tt0116136
654,Und keiner weint mir nach (1996),Und keiner weint mir nach,tt0118026
655,Mutters Courage (1995),Mutters Courage,tt0117117
656,Eddie (1996),Eddie,tt1083452
657,Yankee Zulu (1994),Yankee Zulu,tt0111787
658,Billy's Holiday (1995),Billy's Holiday,tt0112509
659,Purple Noon (1960),Purple Noon,tt0054189
660,August (1996),August,tt0426931
661,James and the Giant Peach (1996),James and the Giant Peach,tt0116683
662,Fear (1996),Fear,tt31433402
663,Kids in the Hall: Brain Candy (1996),Kids in the Hall: Brain Candy,tt0116768
664,Faithful (1996),Faithful,tt0116269
665,Underground (1995),Underground,tt0114787
666,All Things Fair (1996),All Things Fair,tt0113720
667,Bloodsport 2 (1995),Bloodsport 2,tt0112536
668,Pather Panchali (1955),Pather Panchali,tt0048473
669,Aparajito (1956),Aparajito,tt0048956
670,"World of Apu, The (Apur Sansar) (1959)","World of Apu, The (Apur Sansar)",tt0052572
671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,tt0117128
672,Tarantella (1995),Tarantella,tt6386408
673,Space Jam (1996),Space Jam,tt0117705
674,Barbarella (1968),Barbarella,tt0062711
675,Hostile Intentions (1994),Hostile Intentions,tt0110061
676,They Bite (1996),They Bite,tt0140614
678,Some Folks Call It a Sling Blade (1993),Some Folks Call It a Sling Blade,tt0108181
679,"Run of the Country, The (1995)","Run of the Country, The",tt0114307
680,Alphaville (1965),Alphaville,tt0058898
681,Clean Slate (Coup de Torchon) (1981),Clean Slate (Coup de Torchon),tt0082206
682,Tigrero: A Film That Was Never Made (1994),Tigrero: A Film That Was Never Made,tt0111430
684,Windows (1980),Windows,tt0081759
685,It's My Party (1995),It's My Party,tt0113443
687,Country Life (1994),Country Life,tt0109491
688,Operation Dumbo Drop (1995),Operation Dumbo Drop,tt0114048
691,Mrs. Winterbourne (1996),Mrs. Winterbourne,tt0117104
692,Solo (1996),Solo,tt21209876
694,"Substitute, The (1996)","Substitute, The",tt0117774
695,True Crime (1995),True Crime,tt0139668
696,Butterfly Kiss (1995),Butterfly Kiss,tt5792468
697,Feeling Minnesota (1996),Feeling Minnesota,tt0116289
698,Delta of Venus (1994),Delta of Venus,tt0109593
699,To Cross the Rubicon (1991),To Cross the Rubicon,tt0103095
700,Angus (1995),Angus,tt0112368
701,Daens (1992),Daens,tt0104046
702,Faces (1968),Faces,tt0062952
703,Boys (1996),Boys,tt1190634
704,"Quest, The (1996)","Quest, The",tt0117420
705,Cosi (1996),Cosi,tt0104014
706,Sunset Park (1996),Sunset Park,tt0117784
707,Mulholland Falls (1996),Mulholland Falls,tt0117107
708,"Truth About Cats & Dogs, The (1996)","Truth About Cats & Dogs, The",tt0117979
709,Oliver & Company (1988),Oliver & Company,tt0095776
710,Celtic Pride (1996),Celtic Pride,tt0115851
711,Flipper (1996),Flipper,tt0116322
712,Captives (1994),Captives,tt0109374
713,Of Love and Shadows (1994),Of Love and Shadows,tt0110712
714,Dead Man (1995),Dead Man,tt0112817
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)","Horseman on the Roof, The (Hussard sur le toit, Le)",tt0113362
716,Switchblade Sisters (1975),Switchblade Sisters,tt0073778
717,Mouth to Mouth (Boca a boca) (1995),Mouth to Mouth (Boca a boca),tt3741936
718,"Visitors, The (Les Visiteurs) (1993)","Visitors, The (Les Visiteurs)",tt31488889
719,Multiplicity (1996),Multiplicity,tt0117108
720,Wallace & Gromit: The Best of Aardman Animation (1996),Wallace & Gromit: The Best of Aardman Animation,tt2185063
721,Halfmoon (Paul Bowles - Halbmond) (1995),Halfmoon (Paul Bowles - Halbmond),tt0114103
722,"Haunted World of Edward D. Wood Jr., The (1995)","Haunted World of Edward D. Wood Jr., The",tt0113270
723,Two Friends (1986),Two Friends,tt4176556
724,"Craft, The (1996)","Craft, The",tt0115963
725,"Great White Hype, The (1996)","Great White Hype, The",tt0116448
726,Last Dance (1996),Last Dance,tt16366836
727,War Stories (1995),War Stories,tt0315091
728,Cold Comfort Farm (1995),Cold Comfort Farm,tt0112701
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)","Institute Benjamenta, or This Dream People Call Human Life",tt0113429
730,"Low Life, The (1994)","Low Life, The",tt0110400
731,Heaven's Prisoners (1996),Heaven's Prisoners,tt0116508
732,Original Gangstas (1996),Original Gangstas,tt0117260
733,"Rock, The (1996)","Rock, The",tt0117500
734,Getting Away With Murder (1996),Getting Away With Murder,tt0116405
735,Cemetery Man (Dellamorte Dellamore) (1994),Cemetery Man (Dellamorte Dellamore),tt29834480
736,Twister (1996),Twister,tt0117998
737,Barb Wire (1996),Barb Wire,tt0115624
738,"Garcu, Le (1995)","Garcu, Le",tt0113145
739,Honigmond (1996),Honigmond,tt0116559
741,Ghost in the Shell (Kokaku kidotai) (1995),Ghost in the Shell (Kokaku kidotai),tt0113568
742,Thinner (1996),Thinner,tt0117894
743,Spy Hard (1996),Spy Hard,tt0117723
744,Brothers in Trouble (1995),Brothers in Trouble,tt0112586
745,"Close Shave, A (1995)","Close Shave, A",tt0112691
746,Force of Evil (1948),Force of Evil,tt0040366
747,"Stupids, The (1996)","Stupids, The",tt0117768
748,"Arrival, The (1996)","Arrival, The",tt0115571
749,"Man from Down Under, The (1943)","Man from Down Under, The",tt0031612
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,tt0057012
751,Careful (1992),Careful,tt1629242
752,Vermont Is For Lovers (1992),Vermont Is For Lovers,tt0105737
753,"Month by the Lake, A (1995)","Month by the Lake, A",tt0113849
754,Gold Diggers: The Secret of Bear Mountain (1995),Gold Diggers: The Secret of Bear Mountain,tt0113188
755,Kim (1950),Kim,tt0278866
756,Carmen Miranda: Bananas Is My Business (1994),Carmen Miranda: Bananas Is My Business,tt0109381
757,Ashes of Time (1994),Ashes of Time,tt0109688
758,"Jar, The (Khomreh) (1992)","Jar, The (Khomreh)",tt0043338
759,Maya Lin: A Strong Clear Vision (1994),Maya Lin: A Strong Clear Vision,tt0110480
760,Stalingrad (1993),Stalingrad,tt0108211
761,"Phantom, The (1996)","Phantom, The",tt0120915
762,Striptease (1996),Striptease,tt0117765
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)","Last of the High Kings, The (a.k.a. Summer Fling)",tt0116833
764,Heavy (1995),Heavy,tt0082509
765,Jack (1996),Jack,tt5057054
766,I Shot Andy Warhol (1996),I Shot Andy Warhol,tt0116594
767,"Grass Harp, The (1995)","Grass Harp, The",tt0113211
768,Someone Else's America (1995),Someone Else's America,tt0114494
769,Marlene Dietrich: Shadow and Light (1996),Marlene Dietrich: Shadow and Light,tt0116992
770,Costa Brava (1946),Costa Brava,tt9860858
771,"Vie est belle, La (Life is Rosey) (1987)","Vie est belle, La (Life is Rosey)",tt0118799
772,Quartier Mozart (1992),Quartier Mozart,tt0105201
773,Touki Bouki (Journey of the Hyena) (1973),Touki Bouki (Journey of the Hyena),tt0070820
775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Spirits of the Dead (Tre Passi nel Delirio),tt0063715
776,Babyfever (1994),Babyfever,tt0109191
777,Pharaoh's Army (1995),Pharaoh's Army,tt0114122
778,Trainspotting (1996),Trainspotting,tt0117951
779,'Til There Was You (1997),'Til There Was You,tt0118523
780,Independence Day (ID4) (1996),Independence Day (ID4),tt0357791
781,Stealing Beauty (1996),Stealing Beauty,tt0117737
782,"Fan, The (1996)","Fan, The",tt0116277
783,"Hunchback of Notre Dame, The (1996)","Hunchback of Notre Dame, The",tt0116583
784,"Cable Guy, The (1996)","Cable Guy, The",tt0115798
785,Kingpin (1996),Kingpin,tt0116778
786,Eraser (1996),Eraser,tt0116213
787,"Gate of Heavenly Peace, The (1995)","Gate of Heavenly Peace, The",tt0113147
788,"Nutty Professor, The (1996)","Nutty Professor, The",tt0117218
790,An Unforgettable Summer (1994),An Unforgettable Summer,tt0111546
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)","Last Klezmer: Leopold Kozlowski, His Life and Music, The",tt0113610
792,"Hungarian Fairy Tale, A (1987)","Hungarian Fairy Tale, A",tt34253097
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),tt0106810
794,Midnight Dancers (Sibak) (1994),Midnight Dancers (Sibak),tt0111180
795,Somebody to Love (1994),Somebody to Love,tt0111237
796,"Very Natural Thing, A (1974)","Very Natural Thing, A",tt0072362
798,Daylight (1996),Daylight,tt0116040
799,"Frighteners, The (1996)","Frighteners, The",tt0116365
800,Lone Star (1996),Lone Star,tt10323338
801,Harriet the Spy (1996),Harriet the Spy,tt0116493
802,Phenomenon (1996),Phenomenon,tt0117333
803,Walking and Talking (1996),Walking and Talking,tt0118113
804,She's the One (1996),She's the One,tt0117628
805,"Time to Kill, A (1996)","Time to Kill, A",tt0117913
806,American Buffalo (1996),American Buffalo,tt0115530
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)","Rendezvous in Paris (Rendez-vous de Paris, Les)",tt0114266
808,Alaska (1996),Alaska,tt3829868
809,Fled (1996),Fled,tt0116320
810,Kazaam (1996),Kazaam,tt0116756
811,"Bewegte Mann, Der (1994)","Bewegte Mann, Der",tt0109255
812,Magic Hunter (1994),Magic Hunter,tt0109356
813,Larger Than Life (1996),Larger Than Life,tt0291530
814,"Boy Called Hate, A (1995)","Boy Called Hate, A",tt0112568
815,Power 98 (1995),Power 98,tt0114170
816,Two Deaths (1995),Two Deaths,tt0117999
818,"Very Brady Sequel, A (1996)","Very Brady Sequel, A",tt0118073
819,Stefano Quantestorie (1993),Stefano Quantestorie,tt0108220
820,"Death in the Garden (Mort en ce jardin, La) (1956)","Death in the Garden (Mort en ce jardin, La)",tt0049521
